Time, Delta, Dela Prev, Data Id, Data Type, Data Count, Ip Address, Data
2019-05-08 13:25:09.338152,5.4885,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.339149,5.489497,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.339149,5.489497,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.339149,5.489497,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.339149,5.489497,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.340144,5.490492,0.000995,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.340144,5.490492,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.340144,5.490492,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.340144,5.490492,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.341143,5.491491,0.000999,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.342142,5.49249,0.000999,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.342142,5.49249,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.342142,5.49249,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.342142,5.49249,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.343136,5.493484,0.000994,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.343136,5.493484,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.343136,5.493484,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.343136,5.493484,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.344133,5.494481,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.344133,5.494481,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.344133,5.494481,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.344133,5.494481,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.345132,5.49548,0.000999,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.345132,5.49548,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.345132,5.49548,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.345132,5.49548,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.346130,5.496478,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.346130,5.496478,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.346130,5.496478,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.346130,5.496478,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.349122,5.49947,0.002992,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.349122,5.49947,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.349122,5.49947,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.349122,5.49947,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.350119,5.500467,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.350119,5.500467,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.350119,5.500467,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.350119,5.500467,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.351116,5.501464,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.351116,5.501464,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.351116,5.501464,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.351116,5.501464,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.352115,5.502463,0.000999,0,b,0,('0.0.0.0', 11000),()
