Time,Delta,Dela Prev,Data Id,Data Type,Data Count,Ip Address,Data
2019-05-11 01:00:03.416051,572.179818,0.346645,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:03.686202,572.449969,0.270151,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:04.077706,572.841473,0.391504,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:04.312865,573.076632,0.235159,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:04.699005,573.462772,0.38614,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:04.916157,573.679924,0.217152,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:05.319456,574.083223,0.403299,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:05.534004,574.297771,0.214548,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:05.936076,574.699843,0.402072,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:06.152508,574.916275,0.216432,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:06.546761,575.310528,0.394253,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:06.765079,575.528846,0.218318,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:07.044857,575.808624,0.279778,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:07.388093,576.15186,0.343236,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:07.659489,576.423256,0.271396,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:08.001055,576.764822,0.341566,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:08.284139,577.047906,0.283084,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:08.667364,577.431131,0.383225,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:08.900479,577.664246,0.233115,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:09.283499,578.047266,0.38302,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:09.506011,578.269778,0.222512,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:09.899216,578.662983,0.393205,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:10.120956,578.884723,0.22174,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:10.500120,579.263887,0.379164,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:10.733374,579.497141,0.233254,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:11.127898,579.891665,0.394524,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:11.350489,580.114256,0.222591,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:11.643722,580.407489,0.293233,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:11.960234,580.724001,0.316512,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:12.248627,581.012394,0.288393,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:12.581774,581.345541,0.333147,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:12.850795,581.614562,0.269021,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:13.241619,582.005386,0.390824,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:13.466051,582.229818,0.224432,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:13.852391,582.616158,0.38634,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:14.082058,582.845825,0.229667,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:14.476144,583.239911,0.394086,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:14.698857,583.462624,0.222713,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:15.077318,583.841085,0.378461,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:15.311750,584.075517,0.234432,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:15.695486,584.459253,0.383736,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:15.920163,584.68393,0.224677,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:16.215527,584.979294,0.295364,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:16.531089,585.294856,0.315562,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:16.804057,585.567824,0.272968,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:17.159446,585.923213,0.355389,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:17.425908,586.189675,0.266462,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:17.825466,586.589233,0.399558,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:18.047254,586.811021,0.221788,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:18.428924,587.192691,0.38167,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:18.647456,587.411223,0.218532,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:19.055112,587.818879,0.407656,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:19.270825,588.034592,0.215713,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:19.669946,588.433713,0.399121,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:19.892267,588.656034,0.222321,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:20.281453,589.04522,0.389186,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:20.494572,589.258339,0.213119,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:20.765514,589.529281,0.270942,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:21.113270,589.877037,0.347756,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:21.391460,590.155227,0.27819,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:21.724738,590.488505,0.333278,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:22.010433,590.7742,0.285695,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:22.400474,591.164241,0.390041,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:22.625165,591.388932,0.224691,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:23.018116,591.781883,0.392951,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:23.240484,592.004251,0.222368,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:23.633466,592.397233,0.392982,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:23.855872,592.619639,0.222406,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:24.248819,593.012586,0.392947,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:24.470186,593.233953,0.221367,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:24.863176,593.626943,0.39299,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:25.085580,593.849347,0.222404,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:25.378762,594.142529,0.293182,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:25.700485,594.464252,0.321723,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:25.993610,594.757377,0.293125,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:26.315785,595.079552,0.322175,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:26.588056,595.351823,0.272271,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:26.981005,595.744772,0.392949,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:27.203398,595.967165,0.222393,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:27.596358,596.360125,0.39296,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:27.818769,596.582536,0.222411,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:28.211714,596.975481,0.392945,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:28.433121,597.196888,0.221407,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:28.822191,597.585958,0.38907,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:29.036390,597.800157,0.214199,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:29.439156,598.202923,0.402766,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:29.664145,598.427912,0.224989,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:29.956103,598.71987,0.291958,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:30.271510,599.035277,0.315407,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:30.571702,599.335469,0.300192,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:30.892738,599.656505,0.321036,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:31.181080,599.944847,0.288342,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:31.559238,600.323005,0.378158,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:31.780848,600.544615,0.22161,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:32.174316,600.938083,0.393468,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:00:32.392947,601.156714,0.218631,5100,L,2,('192.168.1.136'; 11000),(0, 0)
